panel,dataset,domain,recording_id,source_index,time_s,x_m,y_m,z_m,speed_mps,display_speed_mps
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7320,37.850000128,2.157479,1.421827,0.720026,1.4419204123325338,1.4419204123325338
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7329,37.895000064,2.171755,1.485133,0.726239,1.443896892603993,1.443896892603993
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7338,37.940000256,2.186265,1.548396,0.732926,1.4500136434132749,1.4500136434132749
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7347,37.985000192,2.200919,1.611485,0.739372,1.4500333516616002,1.4500333516616002
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7356,38.030000128,2.215519,1.674861,0.745548,1.4560075963331482,1.4560075963331482
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7364,38.070000128,2.228406,1.73149,0.751036,1.4656610292291072,1.4656610292291072
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7373,38.115000064,2.242565,1.795866,0.757208,1.478820363974603,1.478820363974603
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7382,38.160000256,2.255861,1.861068,0.763885,1.4910600521475836,1.4910600521475836
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7391,38.204999936,2.267918,1.926855,0.771012,1.4946433695620653,1.4946433695620653
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7400,38.250000128,2.278422,1.992768,0.778809,1.4817629323030088,1.4817629323030088
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7409,38.295000064,2.286923,2.058544,0.786944,1.465547550947705,1.465547550947705
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7418,38.340000256,2.292923,2.123284,0.795278,1.4464340364276769,1.4464340364276769
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7427,38.385000192,2.296026,2.186773,0.803861,1.4089271903182385,1.4089271903182385
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7436,38.430000128,2.295931,2.248672,0.813133,1.378623620258053,1.378623620258053
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7444,38.470000128,2.292601,2.302063,0.821728,1.3439171066797524,1.3439171066797524
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7453,38.515000064,2.28459,2.359702,0.832305,1.3051783246269992,1.3051783246269992
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7462,38.56,2.272112,2.414052,0.844313,1.2318995280456888,1.2318995280456888
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7471,38.605000192,2.25515,2.464405,0.856964,1.2030929947601432,1.2030929947601432
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7480,38.650000128,2.233156,2.510701,0.871043,1.1502029082166212,1.1502029082166212
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7489,38.695000064,2.206267,2.55188,0.886923,1.1459542564998215,1.1459542564998215
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7498,38.74,2.173739,2.587547,0.904943,1.1503876456988336,1.1503876456988336
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7507,38.785000192,2.135869,2.616707,0.9262,1.1792606975456712,1.1792606975456712
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7516,38.829999872,2.092695,2.639608,0.95003,1.2340763567524782,1.2340763567524782
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7524,38.870000128,2.049941,2.654343,0.973369,1.317575315280167,1.317575315280167
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7533,38.915000064,1.997128,2.664825,1.002634,1.4244454342374882,1.4244454342374882
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7542,38.96,1.939296,2.669553,1.034738,1.5438219963648299,1.4975130214052312
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7551,39.005000192,1.877093,2.668856,1.070831,1.6324316117362334,1.4975130214052312
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7560,39.050000128,1.812391,2.66326,1.109562,1.71854310865748,1.4975130214052312
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7569,39.095000064,1.744999,2.654483,1.151216,1.7913861395729298,1.4975130214052312
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7578,39.140000256,1.675199,2.643838,1.194824,1.8877242430487418,1.4975130214052312
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7587,39.184999936,1.603461,2.632272,1.239387,1.918067066000108,1.4975130214052312
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7595,39.225000192,1.538568,2.621519,1.279297,1.9329134279889684,1.4975130214052312
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7604,39.270000128,1.464784,2.6096,1.324018,1.9437831447164198,1.4975130214052312
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7613,39.315000064,1.390497,2.598945,1.369308,1.9479977806912527,1.4975130214052312
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7622,39.360000256,1.316167,2.590367,1.414594,1.9403879212847148,1.4975130214052312
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7631,39.404999936,1.242101,2.584627,1.460879,1.9393020770863987,1.4975130214052312
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7640,39.450000128,1.168368,2.581373,1.507123,1.931716916682367,1.4975130214052312
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7649,39.49500032,1.094803,2.580659,1.553962,1.9281837616724657,1.4975130214052312
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7658,39.54,1.021562,2.582002,1.600532,1.9277498563909559,1.4975130214052312
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7667,39.585000192,0.948547,2.585114,1.646067,1.9068179174139592,1.4975130214052312
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7675,39.625000192,0.8838,2.589392,1.685101,1.8870277946514693,1.4975130214052312
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7684,39.670000128,0.810616,2.595885,1.72652,1.8519006816280992,1.4975130214052312
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7693,39.71500032,0.737526,2.603685,1.762816,1.7952819427732907,1.4975130214052312
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7702,39.76,0.66447,2.612559,1.793153,1.7456549182542935,1.4975130214052312
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7711,39.805000192,0.591537,2.622308,1.816927,1.6970198604181121,1.4975130214052312
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7720,39.850000128,0.518894,2.63282,1.834446,1.6561233510250053,1.4975130214052312
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7729,39.895000064,0.44666,2.644066,1.847033,1.6363798234815692,1.4975130214052312
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7738,39.940000256,0.374841,2.655828,1.854861,1.621957182179612,1.4975130214052312
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7747,39.985000192,0.303329,2.668026,1.858688,1.6085705944975515,1.4975130214052312
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7755,40.025000192,0.240194,2.679158,1.859061,1.594938998565878,1.4975130214052312
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7764,40.070000128,0.16985,2.691795,1.857617,1.572726947193064,1.4975130214052312
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7773,40.115000064,0.100861,2.70424,1.855546,1.5397531925412633,1.4975130214052312
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7782,40.160000256,0.033769,2.716478,1.853205,1.4963991679442998,1.4963991679442998
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7791,40.204999936,-0.031371,2.728593,1.851321,1.4462748684829774,1.4462748684829774
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7800,40.250000128,-0.094345,2.74034,1.849619,1.4061629202926131,1.4061629202926131
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7809,40.295000064,-0.154959,2.752085,1.848423,1.3498688886856647,1.3498688886856647
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7818,40.340000256,-0.213478,2.763577,1.847597,1.3039931010695123,1.3039931010695123
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7826,40.380000256,-0.263939,2.773735,1.847539,1.2633745234311315,1.2633745234311315
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7835,40.424999936,-0.318905,2.785228,1.848246,1.2300080261038882,1.2300080261038882
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7844,40.470000128,-0.372297,2.796995,1.850042,1.1997260001280092,1.1997260001280092
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7853,40.515000064,-0.42404,2.808656,1.851995,1.159023955401536,1.159023955401536
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7862,40.56,-0.474292,2.82043,1.851764,1.1340431704497373,1.1340431704497373
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7871,40.605000192,-0.523248,2.83225,1.848313,1.1162397489650506,1.1162397489650506
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7880,40.650000128,-0.571176,2.844005,1.841317,1.1035450928383854,1.1035450928383854
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7889,40.695000064,-0.617714,2.855718,1.832489,1.0679735663122605,1.0679735663122605
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7898,40.74,-0.662568,2.866969,1.824221,1.0226491369474053,1.0226491369474053
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7906,40.78,-0.701221,2.876472,1.818718,0.9763266978318723,0.9763266978318723
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7915,40.825000192,-0.742677,2.886481,1.814709,0.931615885173,0.931615885173
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7924,40.870000128,-0.782787,2.896128,1.814124,0.9001188484549703,0.9001188484549703
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7933,40.915000064,-0.821125,2.905211,1.816477,0.855914115243439,0.855914115243439
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7942,40.96,-0.85768,2.913769,1.821721,0.8345785400958832,0.8345785400958832
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7951,41.005000192,-0.892669,2.92202,1.830472,0.8105954041985789,0.8105954041985789
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7960,41.050000128,-0.926105,2.930209,1.841839,0.8231386428510682,0.8231386428510682
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7969,41.095000064,-0.959356,2.939139,1.856059,0.8431255726520176,0.8431255726520176
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7977,41.135000064,-0.98884,2.947755,1.870737,0.8508747577406134,0.8508747577406134
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7986,41.180000256,-1.021974,2.958298,1.888161,0.8719025132164471,0.8719025132164471
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,7995,41.225000192,-1.054969,2.970332,1.906062,0.8819128863599327,0.8819128863599327
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8004,41.270000128,-1.087903,2.983896,1.923937,0.8823867758515315,0.8823867758515315
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8013,41.315000064,-1.121019,2.999072,1.94151,0.9169414233582653,0.9169414233582653
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8022,41.360000256,-1.154756,3.016351,1.959433,0.9502991932294963,0.9502991932294963
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8031,41.404999936,-1.189249,3.035919,1.977812,0.9926792613100791,0.9926792613100791
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8040,41.450000128,-1.224943,3.057659,1.997399,1.0498636625903706,1.0498636625903706
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8049,41.49500032,-1.26191,3.081137,2.017736,1.0946706490914664,1.0946706490914664
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8057,41.535000064,-1.296064,3.102849,2.036764,1.133114543580051,1.133114543580051
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8066,41.58,-1.335747,3.127558,2.058339,1.160271901058513,1.160271901058513
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8075,41.625000192,-1.376891,3.151794,2.080413,1.177793531155194,1.177793531155194
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8084,41.670000128,-1.419351,3.17503,2.102985,1.193993217904496,1.193993217904496
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8093,41.71500032,-1.463003,3.196717,2.126057,1.2057421000843007,1.2057421000843007
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8102,41.76,-1.507687,3.216328,2.150086,1.2107336923688554,1.2107336923688554
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8111,41.805000192,-1.55296,3.233456,2.174778,1.2121535246133586,1.2121535246133586
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8120,41.850000128,-1.598805,3.247458,2.200327,1.2061123580582516,1.2061123580582516
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8129,41.895000064,-1.644905,3.257947,2.22637,1.1940241472568653,1.1940241472568653
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8137,41.935000064,-1.685789,3.263987,2.24979,1.1780853965811462,1.1780853965811462
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8146,41.98,-1.731417,3.267187,2.276314,1.1591831095005314,1.1591831095005314
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8155,42.025000192,-1.776506,3.266722,2.301757,1.1339272003726355,1.1339272003726355
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8164,42.070000128,-1.820901,3.262752,2.32534,1.1060712900522174,1.1060712900522174
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8173,42.115000064,-1.86449,3.255123,2.347234,1.0818879765682552,1.0818879765682552
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8182,42.160000256,-1.907121,3.243755,2.367532,1.0725015218035017,1.0725015218035017
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8191,42.204999936,-1.948816,3.228576,2.386275,1.069251585170138,1.069251585170138
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8200,42.250000128,-1.989889,3.20969,2.403352,1.0906884081145676,1.0906884081145676
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8208,42.290000128,-2.025807,3.190019,2.416532,1.0781898810695567,1.0781898810695567
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8217,42.335000064,-2.065506,3.164559,2.429678,1.0902460644116385,1.0902460644116385
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8226,42.380000256,-2.1045,3.136002,2.441982,1.111013933926561,1.111013933926561
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8235,42.424999936,-2.142843,3.105132,2.452758,1.113777773560709,1.113777773560709
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8244,42.470000128,-2.179829,3.072508,2.46106,1.1029950218826214,1.1029950218826214
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8253,42.515000064,-2.215619,3.038821,2.467363,1.0924610394265049,1.0924610394265049
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8262,42.56,-2.25049,3.004811,2.472091,1.0822282260885816,1.0822282260885816
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8271,42.605000192,-2.284288,2.970703,2.475869,1.0564649130191013,1.0564649130191013
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8280,42.650000128,-2.316421,2.936686,2.479357,1.0405090159578148,1.0405090159578148
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8288,42.690000128,-2.343138,2.906754,2.482017,0.9855705530621272,0.9855705530621272
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8297,42.73500032,-2.371127,2.873299,2.48551,0.9462463883616836,0.9462463883616836
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8306,42.78,-2.39657,2.840175,2.489213,0.908542069846812,0.908542069846812
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8315,42.825000192,-2.419522,2.80741,2.493822,0.8765679737896219,0.8765679737896219
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8324,42.870000128,-2.440002,2.774668,2.498515,0.8487595725161184,0.8487595725161184
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8333,42.915000064,-2.458192,2.741867,2.503832,0.8281391267233377,0.8281391267233377
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8342,42.96,-2.4741,2.709032,2.509494,0.813439305955189,0.813439305955189
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8351,43.005000192,-2.487487,2.675633,2.515362,0.8104405868557368,0.8104405868557368
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8360,43.050000128,-2.498712,2.641282,2.521735,0.8306606791073607,0.8306606791073607
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8368,43.090000128,-2.506972,2.609839,2.527432,0.8313499643003847,0.8313499643003847
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8377,43.135000064,-2.514336,2.572988,2.534811,0.862230543316552,0.862230543316552
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8386,43.180000256,-2.519845,2.534495,2.542809,0.895338719693644,0.895338719693644
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8395,43.225000192,-2.523715,2.494532,2.550895,0.9199679121410437,0.9199679121410437
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8404,43.270000128,-2.525844,2.453146,2.559422,0.9512422689915675,0.9512422689915675
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8413,43.315000064,-2.526353,2.410087,2.567992,0.9906889346973423,0.9906889346973423
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8422,43.360000256,-2.525903,2.365442,2.577085,1.0337683173197914,1.0337683173197914
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8431,43.404999936,-2.524581,2.319423,2.586591,1.0602396997433554,1.0602396997433554
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8439,43.444999936,-2.52277,2.277733,2.595416,1.0843230837425077,1.0843230837425077
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8448,43.490000128,-2.52022,2.230083,2.606007,1.091479687489381,1.091479687489381
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8457,43.535000064,-2.516743,2.181675,2.616788,1.1118836848796179,1.1118836848796179
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8466,43.58,-2.512777,2.132735,2.628148,1.1254897271499713,1.1254897271499713
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8475,43.625000192,-2.508362,2.08335,2.640143,1.1357532443868479,1.1357532443868479
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8484,43.670000128,-2.503719,2.033576,2.652395,1.1435541603489006,1.1435541603489006
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8493,43.71500032,-2.498967,1.983631,2.665123,1.1548827391359209,1.1548827391359209
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8502,43.76,-2.494426,1.933246,2.678194,1.163366850544967,1.163366850544967
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8511,43.805000192,-2.489826,1.882703,2.691109,1.164849742412548,1.164849742412548
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8519,43.845000192,-2.485752,1.837787,2.702688,1.1669826918607624,1.1669826918607624
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8528,43.890000128,-2.481197,1.787287,2.715747,1.1624039702542368,1.1624039702542368
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8537,43.935000064,-2.476524,1.737124,2.729117,1.1507006705049911,1.1507006705049911
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8546,43.98,-2.471346,1.687648,2.742583,1.137540620795957,1.137540620795957
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8555,44.025000192,-2.465412,1.639147,2.755733,1.1067441265487041,1.1067441265487041
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8564,44.070000128,-2.458598,1.592006,2.767474,1.0712437245685398,1.0712437245685398
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8573,44.115000064,-2.450696,1.546153,2.777691,1.041764309409705,1.041764309409705
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8582,44.160000256,-2.441637,1.501763,2.786282,1.0051021541214824,1.0051021541214824
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8591,44.204999936,-2.431576,1.459107,2.793258,0.9721295150008515,0.9721295150008515
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8599,44.245000192,-2.421451,1.422299,2.797818,0.9476773860398016,0.9476773860398016
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8608,44.290000128,-2.409085,1.382324,2.801066,0.9190137274648651,0.9190137274648651
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8617,44.335000064,-2.39538,1.343828,2.802178,0.8943979611089602,0.8943979611089602
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8626,44.380000256,-2.380424,1.306697,2.801489,0.8873861535480904,0.8873861535480904
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8635,44.424999936,-2.364664,1.270428,2.798696,0.8782125222148003,0.8782125222148003
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8644,44.470000128,-2.348586,1.23495,2.793131,0.871780875911796,0.871780875911796
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8653,44.515000064,-2.3325,1.200154,2.783483,0.8883522289128075,0.8883522289128075
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8662,44.56,-2.316644,1.165584,2.769186,0.9211250322449808,0.9211250322449808
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8670,44.600000256,-2.302989,1.135037,2.752582,0.9541320438602885,0.9541320438602885
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8679,44.644999936,-2.287835,1.100919,2.729553,1.003968203374132,1.003968203374132
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8688,44.690000128,-2.272851,1.067061,2.701988,1.0523879241193643,1.0523879241193643
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8697,44.73500032,-2.257752,1.033393,2.670865,1.0766845655681612,1.0766845655681612
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8706,44.78,-2.242605,1.00018,2.638355,1.0812958130937194,1.0812958130937194
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8715,44.825000192,-2.227123,0.967595,2.605711,1.07793595661982,1.07793595661982
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8724,44.870000128,-2.211028,0.935295,2.573841,1.057186526345398,1.057186526345398
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8733,44.915000064,-2.193888,0.903304,2.544218,1.0273629205939157,1.0273629205939157
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8742,44.96,-2.175441,0.871526,2.51733,1.0007710184139107,1.0007710184139107
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8750,45.0,-2.158304,0.843475,2.495754,0.9627303799919397,0.9627303799919397
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8759,45.045000192,-2.138177,0.812368,2.475135,0.933283644822771,0.933283644822771
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8768,45.090000128,-2.117252,0.78167,2.458306,0.887780348178942,0.887780348178942
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8777,45.135000064,-2.095631,0.751308,2.444995,0.8717517125527717,0.8717517125527717
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8786,45.180000256,-2.072944,0.721132,2.434412,0.8692109680444932,0.8692109680444932
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8795,45.225000192,-2.049668,0.691639,2.4266,0.8470796793448371,0.8470796793448371
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8804,45.270000128,-2.026249,0.66293,2.420177,0.832857225073285,0.832857225073285
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8813,45.315000064,-2.002257,0.63496,2.412897,0.8336791783550457,0.8336791783550457
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8821,45.355000064,-1.980567,0.610749,2.405262,0.8412667773246294,0.8412667773246294
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8830,45.400000256,-1.955736,0.584508,2.394414,0.8378911433649235,0.8378911433649235
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8839,45.444999936,-1.930391,0.559577,2.381323,0.8374378168876965,0.8374378168876965
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8848,45.490000128,-1.90457,0.536001,2.366588,0.8445532038787158,0.8445532038787158
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8857,45.535000064,-1.877799,0.513551,2.350648,0.873398230007988,0.873398230007988
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8866,45.58,-1.849493,0.49159,2.332102,0.9138045558457912,0.9138045558457912
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8875,45.625000192,-1.82029,0.471095,2.311057,0.9333224468431228,0.9333224468431228
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8884,45.670000128,-1.789991,0.45216,2.288734,0.9444982905815297,0.9444982905815297
e,EuRoC MAV,micro aerial vehicle,euroc_mav/V2_02_medium,8893,45.71500032,-1.758909,0.435286,2.265126,0.9560196151572568,0.9560196151572568
